,business_id,latitude,longitude
915,ee9-nEWpDSPv2QO-xM_VTg,40.4394403,-80.0009542
916,k-JmClNdkawWFrVOwvMurA,40.4543526,-79.9828179
917,mrBzgnG-pGg5gGJ3HuY0HQ,40.4249098,-79.9777329
918,qwTyzSqKySl5CmJLRtuJNw,40.4321638,-79.8936966
919,36IRBzrYrVnUI-aC8qytCQ,40.470662,-79.956909
920,3Iv8lruEzrPVw8RR6I8ybg,40.4284298,-79.9750086
921,4YSYFo4uzMOvxVb6VaSXDA,40.4080431671,-80.0873225927
922,9u4SqxRrVxE_yfzK6LBJkw,40.436507,-79.92318
923,K37KV1hcxm5ZBpEwCakAcA,40.490822,-80.06114
924,KayYbHCt-RkbGcPdGOThNg,40.415517,-80.067534
925,LIeCtd16mDnAKrn5oF2fNA,40.4624176768,-79.9501866102
926,TC-uA4FLhphfRwR1O-9y3A,40.4286788,-79.9831142
927,UawKKwXc3Fw7bxsAS8HqEg,40.428971,-79.979454
928,Uyq-KKcsOlOIb_DBnSZhPQ,40.4219341,-79.9841934
929,c3GRR8q1h4fdNV7APLzSeQ,40.4234091,-79.9281375
930,jtawSm1vdX225EH7Z24iBQ,40.4834848,-79.9554826
931,kK_70-dfBqtaNoFeghuzRg,40.4796743,-79.9552129
932,nilhvDCyVBuv7gnNkPWZQg,40.3939875,-80.0206239
933,xZiIUCZ-NMmkxgYb_NbDrg,40.4417404014,-79.9570810447
934,-hrcpIAhCJ8DV9SxNLmHxg,40.4332065622,-80.0219508081
935,1arFPq3HVIPnGkIVw6RAJw,40.4468714046,-80.0046486305
936,3WgM6mvYrPDxGJ5fADSkUw,40.4412454,-79.9566016
937,9iPsnH3gJdyledlHYahLeg,40.44174,-79.998118
938,D6_lZYCG3I-RTGwqVh6A7g,40.443377,-79.996664
939,FXj0ZOHbyV5n_0S_QZOOuQ,40.3588178,-79.9583618
940,GVYP0ZIYLGt-8Rh5L19XIQ,40.428286,-79.976069
941,Nt0EGVWDKwLU_-HVs-YUpQ,40.46333,-79.967089
942,RU2rdEy6Jgf8GZR62pyuqg,40.4147177,-80.0755134
943,W4lkEQMYz3hdR1SvIIFzyQ,40.4402035143,-80.00286879
944,XzaJf6WzpU7RsXTXzx72Xg,40.456227,-79.940241
945,bAnFMk-UoNjyVYUj0sJT0w,40.447942,-79.895957
946,dq3vHsNbaB2V156y-zzSYg,40.446786,-80.022094
947,lGI4ms4pmbFnDW9zc7vJkA,40.3721469,-79.9815365
948,mFaY75tFDG7QbH-8FF84cw,40.3828646,-80.0951019
949,y2eo_MWD3XfnxxvhXh7Esw,40.454384,-79.981477
950,yyuKmWi1eR1HOYNfYnbNog,40.4290647,-79.8746666
951,-RV4TvjpDTZDH3k3FdBXcw,40.404148,-79.918819
952,FooH0D8lISF1eZiEPjtfMQ,40.4530376642,-79.8911726475
953,IvgKdlte_JNdd17XRxkOrg,40.4659283,-79.9548907
954,JKyWiuPDVJS4hUx-EPAXAA,40.4411661898,-80.0022912025
955,QE9sPzJsRnranp0jvhyRtQ,40.4574391,-79.965892
956,RUhU8NbEX3cpU1FgWbPrjw,40.3555059,-80.0500433
957,SsSL6gKSlpTeeZXZEjAKFA,40.4420548,-79.9580559
958,YOvCez-P5HPTJ407l1JC2Q,40.4645128,-79.9823112
959,Ybn7Z1YZDz2VsfEeWkxuaA,40.3591945161,-80.0020223237
960,cwyq1QIa4fNISUap4PCs_A,40.369991,-80.034378
961,s12Q-iFJNVs0dvC-g3UBhQ,40.45132,-79.951258
962,yc5Z2xN8c1zBvzFRkIfZ6g,40.4274093,-79.9382045
963,51QKFqG0rg7RzA_GDsDNpg,40.477168,-79.969821
964,5reb2cEaziuyHOpnbh1XtA,40.4438005,-80.0023331
965,CTPlQHXFb_JNHzzrfe9ARg,40.4460019,-79.9486193
966,MYDWN1gIhKk0NjaeSHN_ZQ,40.464046,-79.91521
967,NL1zxchs_XJPTdCQ-jqPDw,40.441253,-80.0030696
968,Sfg-nFqLLS5T_hRCVSm4HA,40.4475255,-79.9933976
969,X4XG6aBH3WsIWIiA0BtHnA,40.4424402,-79.9531948
970,Y8mPD9YZwMRBZZAFqOTorw,40.477749,-79.957778
971,cAIGa-51OX7_fi_GSIYidw,40.418854,-80.0545321
972,jZaHqpXJNey8QV_G0S3Fgw,40.4273611,-79.964962
973,tNGGIe6YTSkoHFHof32HdQ,40.4289996,-79.9863199
974,znlAFULbORo5_FQmGeoCbg,40.438633,-79.8829949
975,0MmjeVacAd-Moe8CesiB_Q,40.4309939,-80.0016432
976,2Ol5IT7nu5WBm0ldD-ERKA,40.4469698,-79.9507326
977,3u7WY-VUY9yN3eS65phIZA,40.440556,-79.996111
978,8Nm_jcCYtMXYW0ODSHDiXA,40.4400036,-80.0909106
979,CwcDderU_36RFG8Ffi47mA,40.455093,-79.9424669
980,Es1l8HLnSJCeUvJ0ex4x9Q,40.459615,-79.925541
981,LhjIfgnWyJLQ96zobHGLgQ,40.42897,-79.985469
982,OmpbTu4deR3ByOo7btTTZw,40.440677,-80.000657
983,RMrdI5noVh3-b7NM48PcVg,40.4444572,-79.9548779
984,TRLMm_deLvlPNmGNqRxcow,40.4484707,-80.0026762
985,WVzUiZeuFA_9NyDNum_spA,40.481676,-80.033524
986,YULg9VKAVrQIxw3qBG8PoQ,40.4870315,-79.8917937
987,ZQ0zBi4CKyqKmptdNajMWA,40.4599423,-79.9299718
988,fHpc_RwHFqQrDkvF9uOscA,40.471952,-79.926485
989,g_XU88LhAeONO46eA_i4Fg,40.4513693,-79.9322483
990,kc5gJPisT5L5z8lLa9FV9A,40.4503566,-79.9508477
991,p317g5ZNIO4MBjaOrY0kiA,40.402098,-80.041467
992,pkVdp5NxNv_axHKGt0psRw,40.365969,-80.013949
993,qZx2UrU5j1r65dpBEQfNGA,40.4259205,-79.8893553
994,tjrxOhiGBBv0JQs9VnND_A,40.4464761,-79.9926125
995,yvVT7nxPT1lHRqvxvKMiRw,40.3936665,-80.0202611
996,zyV7n8eXVTAtJrryRswHvA,40.3544985388,-80.0492973859
997,18922Xj4KzD0ChYRMmWldA,40.4612586,-79.9505342
998,6EXCN46MdJOa00KjuH8jaA,40.4546246,-79.94555
999,89sSMLp-yLqdYqOEPXvkjg,40.4629977,-79.9239872
1000,BMY_p5zx6KhcnTGA4fGoJg,40.360026,-79.8573849
1001,C-wwuplQao4IJpIBMf0P1w,40.4618256598,-79.9259243939
1002,DkC0MH4dcseSksIyOmBsRQ,40.4543286,-79.951918
1003,KDlMnPXCFcBRcwCChqgK3A,40.4324337,-79.8937358
1004,LhUCZvUbrLH-Y_2qEEqd8Q,40.3509675,-79.9136731
1005,X_X5RHM5cJeO6n-84GMFHQ,40.4331853,-79.9232625
1006,Y4CcDDyMoDpK7BbpKawWjw,40.4089932,-79.9073564
1007,cg8b1FGcl-Sytfa8UlCcjg,40.440125,-80.0026889
1008,diAEN3I9fXcZgNFpA5vz4g,40.4422814,-80.0020617
1009,eB3uvemh0rljpmAz9dOxQA,40.4958706,-80.0561662
1010,fVRGT6shuyHPLzKikZsD0g,40.4417491,-79.9971122
1011,oVJWBjyNIOHOcc3lmiaeCw,40.4870692664,-79.8888003011
1012,rawMwd19q66KSH7GYfV_Sg,40.4264494,-79.9657577
1013,-4bNlx03GsXzgkHZwTrMaw,40.4423244,-80.0019849
1014,-iVcmhjfq79QoTWzrb6pKg,40.4481991,-79.8954753
1015,3nCGTajeHIKp3uVsYPE9dA,40.365248,-79.98249
1016,4LwhggEn27P6ku1NRD-PDw,40.407946,-80.085541
1017,AfepPcFqr4FNnkXmeIzpww,40.459027,-79.926991
1018,CUjHTa8fE_0NhNA_I9E1XQ,40.4389613,-79.9551241
1019,EmHlwDc9RsK597NbJtyEmg,40.4451181376,-79.9145507812
1020,FAKevEJKD1D1Nccy6vccgA,40.4518432433,-79.9824968126
1021,TWjJpG5TqzVfJb7WeLUvMw,40.3936815,-80.0659157
1022,TwCjWhxMWWGr_v8RumpX1Q,40.462482,-80.096599
1023,WlUFrLCVAXW-z4p-fn_Qdw,40.4476669,-80.0095963
1024,_WaHLgLzALd2iThQAhC-sQ,40.4308853149,-80.0069656372
1025,bBXvquZvRnxfYqkHsYpTtQ,40.4416303,-80.0330321
1026,hAe74kBgCuQUfn1kyVWA1w,40.444893,-79.9490053
1027,hIA5NB8hGOoe3hUUHqg5xA,40.4289636,-79.9851922
1028,jdCWPS_Gh2burgvscJd-MA,40.367679908,-79.9841868575
1029,k9nv3riDitrZO56UQaBgJA,40.421601,-80.058565
1030,l_Wey2YC6NvVUIH8vTygGg,40.4578038,-79.9274383
1031,n87ErWulYLE9kLva32CqAA,40.4286324,-79.9836899
1032,tU-YtoW339PXJmUGSix_AQ,40.410874319,-79.9155451419
1033,xO6G96G_mjTO8lYcOCU5tA,40.436407,-79.9544839
1034,y0rvUVCV4W1w5MyQGcz6UA,40.4565965,-79.9305788
1035,-nO_qj9eP-os3baYyh8eNA,40.455833,-80.006512
1036,6b0HjdqjaxwWbIhWBmSBzQ,40.4377788125,-79.9923990787
1037,6bZviOZehIwKA2ybRMXjAQ,40.437276,-79.997984
1038,8FPhn34o7_hHXaXyU2JfeA,40.422663,-79.92851
1039,9poFd_TU50RiJoLWltvlvA,40.457577,-79.916807
1040,AJiwOb0s5zpYu0NW7Jvrpg,40.4244926,-80.0416254
1041,BU9oM4IZ-AN7i1dinYoi4Q,40.442228,-80.003107
1042,Cbjk9o7sey49xnv_geotww,40.4289202,-80.0074459
1043,CqHTknOJHZZncWzGtpbNsA,40.4620001,-79.9838764
1044,E_-4Y9vn-u-dPgp33TLRUQ,40.4610792,-79.9479205
1045,FtjvnLhh51ZBYEpKAARaFQ,40.4483207,-80.0043186
1046,GjbCtTIClnXdsJ8W3j8GZw,40.390315,-79.865458
1047,IXBN4eEqgNNGFA15xCTMgQ,40.4542069,-79.979898
1048,MY4yiFzldu8GpzwUAaF_EQ,40.4523312,-79.9837424
1049,Mfr6NLYVRC_lom-oU3ehQw,40.4602716,-79.9251042
1050,NTuAHWEaVCZvSF7owONQ8A,40.4363749,-79.9627095
1051,XdDSKZ_1I2qP8QHrrwmz5Q,40.4282768,-79.9761227
1052,d6eqlH4tKE2VmiTPN6TOEw,40.427545,-79.9691479
1053,g10zmpUzmMJOOIjj_JJPvg,40.4117061676,-79.9059313113
1054,jK5zpGrLx9frZKFuGp5HTQ,40.3930420493,-80.0370368072
1055,jSqhVWUquT3fGREmNdKdUA,40.442035,-80.002556
1056,pFpcdzPcPz1OtTSlC_eUcA,40.451832,-79.932424
1057,rzcK-fYhrQGLt9uvv-Boxg,40.3778666,-80.0032927
1058,zMJM_bYGj8x2ewzNfMRUkA,40.368226,-79.872325
1059,zdQtFKPC6FmF-fYqX73baA,40.4322731315,-80.004157615
1060,0hrB2iwQZ52VZcZWYywXrA,40.40682,-79.912788
1061,6c2pWWtdQZA3w5raX6k-dg,40.385508,-79.903491
1062,7lDNKKxMV84KIS1OVZOepw,40.4325271,-79.8939064
1063,9KsHPdF1-P_CiXnvugdQvQ,40.4295093304,-80.0079572304
1064,F04xyOUA2xnUoCiWpx9iJA,40.3688246817,-80.0843536574
1065,GpoeaJPDfQpn_CnnnfeV5Q,40.357482,-80.002086
1066,IX8FoKD6Gjha0pePoBrSqQ,40.458548,-79.9246736
1067,IfLn-5ZVXUCDmp6Dl_XA7g,40.4787959,-79.9519353
1068,PLAN0dXgsT6f66DY47w4kg,40.432826,-79.927
1069,PaD_6AJMbLt84QU8T6ymow,40.4608794683,-79.9286788626
1070,TvbHg-SFHw_KX4k1D1OPOQ,40.4286476,-79.9838735
1071,XC9blQA9Mk4w7oKVJ0nJXw,40.4587171,-79.9254048
1072,ZF58mOM_ACiIhmwr8s_G1w,40.4356563,-80.0658779
1073,a2rZNOWutYXFLsz74M1Fng,40.384324,-79.978081
1074,bWWrrsPWuoHuAGUCgH8Tyg,40.4441681,-79.994852
1075,eLkBRsYesFMzlUghEZAwYg,40.4438457856,-79.9422955696
1076,exyrJvzW0pXIfeWwJwYBvA,40.475707,-79.920425
1077,hxSNB2FA9jc2LHGWA2n4LA,40.4581562639,-79.9346383818
1078,mbKM8aLB3H7BCEGbQspPFw,40.455575,-79.9779889
1079,pmvTuJJ-4A4XggDWYK-8WQ,40.4616024,-79.948922
1080,utIjhLQ4aowlreRuchFpBA,40.4516136,-80.0174961
1081,vOpbwhGXsqGyntB1R8Jf-w,40.465745,-79.965389
1082,w-RzHsvV05yT2K-JC8DJUA,40.4436254,-79.9957164
1083,1PB9xsunCoSccTmAvjMlhA,40.4333064,-79.9231271
1084,96AU4ZYlzP8G0YwKvq7fFg,40.4877365381,-79.8815777153
1085,BFG2ed8LgIo5TNsrwgxu8g,40.436272,-79.958116
1086,BL3JjW4GiljNbGn90Bk_Fg,40.4262373,-79.9654506
1087,G-PlXGCY3G4zNOUzD61ZDA,40.467794,-79.926611
1088,NezYty89H0PtLr76V17Z-Q,40.4428269,-80.0017988
1089,QoDa50dc7g62xciFygXB9w,40.3922071,-80.0691338
1090,SnRM1Kx4r2e5jwUCgafyNA,40.465294,-79.9543209
1091,ZGeGk2M2plNH8JjHNoubgg,40.456274,-79.941959
1092,aPSxYkf_L6hd2h-ZGDPW4w,40.4283757,-79.9778
1093,cRv7pLvIe3eI0efndQBcLg,40.4010646,-80.0434725
1094,ds6xjxHW9aJpYXA44DacZQ,40.3939438279,-80.0632630227
1095,kNirc8dWKg7C2Y8EmtyhVg,40.4346901,-80.006389
1096,nDqJ0LZIho7UeMox6IvQpA,40.442124,-79.9955389
1097,sB-Mo3bBzqUEfm7O1xV_KA,40.4533604702,-80.0022396337
1098,tDGZPb1XIR5yGCL7pNwU4g,40.3816639,-80.0446438
1099,2jeEgmAXqxuHXw0K0kpBWA,40.391166505,-80.0738196549
1100,3xtsKiY-vUUa3yWrBhYIqA,40.433881,-80.031424
1101,5MAYRVHUxr-xVBycF3VoYg,40.413914,-80.048652
1102,5Udv4CASAXB2eH66TefWPQ,40.3897336,-80.0409102
1103,Gei3URlGZSiW2qZdwJ1Sdw,40.385508,-79.903491
1104,HxXIg7wr6LDAKuXmeK1lNw,40.4362664,-79.9228713
1105,J4Y6BSwxGxD7mznM45ykeA,40.4445302592,-79.9488186836
1106,J6GhOOZKLMiOCmjvl1BDaw,40.441532,-79.995221
1107,Lu33OuE6z-H721Nj72n6ww,40.4265662,-79.9659309
1108,MCSp40xkhRoNw2OVtRSG6w,40.3813464,-80.0443074
1109,WV2OClFHiG0_obPY559cKA,40.4394231,-79.9994183
1110,XtN9tcefxJtubhUSH_Xg3g,40.4516497734,-79.9831724167
1111,dEuJ4A6v1lUDKF8wWwxy_w,40.499398,-80.07249
1112,jPFmnprx_NbQRDMiQd-YAA,40.357799,-80.001092
1113,l_XX0Oij03f6R3j3uyaW1g,40.4592997,-79.9265915
1114,sNAkXEFFKRAnzlbXk45h9g,40.4578438,-79.9282196
1115,teuJ6naUzJNqPJi4e4RaiA,40.4439183,-80.0018125
1116,ujf4yYNRDREy47XJR-ToSw,40.4152656,-79.9239297
1117,vcZWlI0eHiGwlUfP-5Ov8Q,40.4758777,-79.9195703
1118,vpr2y1e3VFRSg6UszEuc0A,40.4346061,-79.9554671
1119,vstIA3LUwj9mSwyDOIQl9A,40.4389561311,-80.0693578273
1120,w8N1BIB2MiP53PM7ouYPQQ,40.458955,-79.932441
1121,ysb8Ew0j3mta6c0xUxBM5g,40.4942426,-79.8598478
1122,4mNRylz5SZZ-dhJOLmfkBg,40.419454,-79.850259
1123,4oJvRnEDjpJmOAQXOT1iaA,40.4661326865,-79.9649008736
1124,5eCbn-WUr2YIQODHfVP7Sw,40.428796,-79.976795
1125,6ilJq_05xRgek_8qUp36-g,40.413496,-79.9044562
1126,83_p9vIqOq1TUIf3_GD7bA,40.4748883,-79.9188657
1127,AcD5G-u_GvLSnL4Vppq80A,40.4574609,-79.9750607
1128,G35Hz7qpBKqrOiDevcfh7A,40.3659582,-80.0132463
1129,INZy3JdhMK-2uEzZhHblLA,40.43153,-79.946537
1130,L6yf7W3uvCHdLrmLmPLJ8Q,40.4959456,-79.9606482
1131,Nwo25wdokkG37VMUfmqNVg,40.4282626,-79.9739619
1132,PxN0tiGWY-ApyP9N0TgRmA,40.441067,-79.9591202
1133,Q4ULAiIE2qCA4RYplCTrUQ,40.4507422,-79.9855384
1134,QfIQGqCuLn2gi5svCkvWng,40.445045,-79.960411
1135,YMEtEsUDQKOYJOcE5Fx3gQ,40.4754755,-79.9196258
1136,ZBG0wAGUl2Kqj3UbqiXo2A,40.4341914,-79.9230121
1137,fNGIbpazjTRdXgwRY_NIXA,40.3964688,-80.0849416
1138,nBklbtxxRT1kBFW_0XUFxQ,40.4879361,-79.8790541
1139,oCURIPcfHUZrIeZ5FvDoJA,40.4501061,-79.9867628
1140,rtHMAC_eh46jldMEX21Zxg,40.4523561,-79.9839206
1141,vam1Rpivi_ouxZX6I8Nv5A,40.4461088,-79.9546865
1142,wJbosmL0uiorlM9RH-tzXw,40.4595657,-79.9280203
1143,z4cguIVh7jL9tTPf5EqRcA,40.4458133275,-79.9962221769
1144,-vVQyTVHitF6TOHGijVXxQ,40.4288765,-79.9801694
1145,1IwQhGGOrVNGGQskR_3uLw,40.4609626,-79.9265025
1146,6BE16zjI11ie57QFCat-Jg,40.408036,-79.89543
1147,AANB0f7QapfE3WxDiqb9hA,40.465157,-79.9547682
1148,BBfTiaMxtNOSa_sthMy9Pg,40.439423,-79.956095
1149,Lml0-yTNsMYsP9IrSMxw9A,40.4972056,-80.0583585
1150,PD8RfY1y8L4cUVaL2G0GIg,40.4306493,-79.9230508
1151,QnyzlVMyx0Exri-Lay10cA,40.3885629,-80.0493898
1152,bNcpFUQZ6sDcn7j08S213w,40.4941766,-79.9397319
1153,cHnGuTawWJJZ_2t1FM18Iw,40.451588,-79.851649
1154,ejFoNCTG4B374bc1sVcidQ,40.444893,-79.9490053
1155,fI4vZhMLxuyoY6Q7BzVcLQ,40.4888658,-79.8746294
1156,kE8_tdip6tvt2jXp-KdwBw,40.4688612,-79.9616167
1157,nAq1WqDfNXOx5gPnB16csw,40.3977539,-79.9233956
1158,sm1cW8PibBLLHyO0e-Mckw,40.4378359,-79.9206268
1159,2E8PDh_4iBuxhWghx9jdQQ,40.430405,-80.008647
1160,2zcGwt0ApFMZhD2TH_voGw,40.4417791829,-79.9983272699
1161,4e1FfJ1QxKa3L8TJHOtg7g,40.4601392,-79.9467527
1162,7ijbLiiirSkA-TNHCZTe3g,40.4665086,-79.9539413
1163,Ga0y-XHa4os_VvoHz21bfQ,40.396531,-79.987919
1164,LzQ6FWDvXfqG0gJwNzrkow,40.436613,-79.954738
1165,MtHjMmIaWLWKva4FiftSgg,40.4288349,-79.9781367
1166,XAtra6d8bcQDXqDKZKiG9Q,40.4068308,-79.9169688
1167,ZS4V8F5ctPBZWyI8zhZ5Qw,40.4286808132,-79.9843759347
1168,_YyIG79QgsrQL1nWgBwIlw,40.4338382,-80.0659218
1169,dYMndkef2V9oQSG31VbTsA,40.4403121,-79.9865727
1170,fRwzWb9l7UlqELcaujzZfg,40.440194,-80.0008258
1171,j7kgLc4Uys_sb-H7_Velcg,40.4442087,-79.9946687
1172,jmquanz2qdn_IEgxmn0wsQ,40.4071527935,-79.9177637822
1173,kP0jBPlZBok4jiAq4vyFkw,40.4408395721,-80.0019693375
1174,lypb1QKH0DX45XyjvhQujg,40.4443735,-79.9418166
1175,oZLeVF5nZe-6nBTgnoOl2w,40.391243,-80.060459
1176,1CAMCc3ewHXosPqYsYluWg,40.4647605,-79.9614884
1177,2yFs12GaXOGlYTKKm99NlQ,40.4566482,-80.0071604
1178,3QEMZbvUWXHqag5Ao94Nhg,40.439204,-79.998642
1179,H5U-7FxwLOAbNhSy5jz3Hw,40.4406726,-80.0097356
1180,KzRKHxMImBMvIh_Vtf5oow,40.4254279,-79.945831
1181,MkrQV_nyxyC1F5ut5KxDMQ,40.3573572094,-80.0519013405
1182,Pi195u1UJdTnNEsaR2Y7yA,40.3937094,-80.0467317
1183,QfCn6iJa2W17GZtrbh7v6g,40.393861,-80.063001
1184,UNz6tkjiZn1RCq5oEa19gw,40.4855169,-79.9255017
1185,YYYqPljYe2WwzXuZO2L3zA,40.4279833,-79.9802551
1186,e4BoQqsyrguxP2IbqJderg,40.3565449,-79.896124
1187,gClSqcwuLsgyZRCzhJc7Dg,40.4126484,-79.9016982
1188,kfVWqZlO-y0ag9ZCw7CMug,40.4546299,-80.0319928
1189,mJmVtFKcmskMHNn77q5qpg,40.4426692,-79.998918
1190,mSjFI6gDPqUPwyNYuMioNg,40.4362777,-79.957924
1191,mbHCyJ4l8Ddg4jJLy5c5sQ,40.480343,-79.954824
1192,wBknEHf8gbKCWWEboul8ZQ,40.4403302,-79.9865124
1193,0RouCAPnQtD7W7zAl3mDqg,40.402817,-80.0932739
1194,10h1-hmX5q3XT4XnRBJhMg,40.428491,-79.9882219
1195,7lFWEsNkTR0RwI4Dvhueww,40.4395862366,-79.8975160459
1196,C-8JfFK8O2vgukDN3nHt6g,40.464887,-79.943944
1197,Hvc-HItwUevn8Ru3GqR17g,40.4448686,-79.9484537
1198,Mh3S5inZRkC4145aqWHKAA,40.4083044,-79.9919995
1199,SRMXro-r3Q9SXT2Lpmrv7Q,40.4486739,-79.98817
1200,TJWGch9lFlQ2gkKGgGGkEA,40.4628414,-79.9552981
1201,XQ7elqSFIRogvqpiTZz-Wg,40.432599,-79.894243
1202,_KvGddVMM3d2f7NEa_eOtA,40.4416606,-79.9568523
1203,dtsL_QkWZdJ5z3iQVgXDlw,40.3575532,-80.0022233
1204,g4cydNKVT-W3WCu4A67y1w,40.4427809,-79.997066
1205,hm_RS-QAHXv6AV6qK-ZRxA,40.4520989,-80.016762
1206,k8Vih-WEeO5Jmilhbm2xmg,40.443791,-79.997166
1207,nVyL22lcEZoUNoAMgfKOyQ,40.4517538,-79.9830149
1208,ov7YsASN1XDdJL0ntXk6tA,40.3651205,-80.0187077
1209,sTdSgE0MpNP-ihaSYs4IHw,40.4395219,-79.998357
1210,xhTLRFwIeVo_GC7G-bNO3g,40.407946,-80.085541
1211,yFKgnHWkFhp93RxVq1QE7Q,40.4406597,-79.9940035
1212,yuJB3PLktByh4OpwrSD7-w,40.437427,-80.000128
1213,zOEKMp69QWrXeyVH1Je9DA,40.454173,-80.000603
1214,zczKkfpjz510tZK0SnHYDQ,40.457409,-79.941738
1215,3ulOUFEOHcprENUsXtCKig,40.4419737,-80.0034017
1216,BvynguLqB_uJRQ5kUNKCmw,40.4378299,-79.9210728
1217,F1dtFd0GnSioCfIo4gAtkw,40.4520089,-79.982244
1218,HEZ8O_EvIBLHKgo93IkGTA,40.4293006,-79.9223497
1219,Hm61vENWRqcAL_v6E3dD9Q,40.4546501,-80.0129013
1220,MzvpUEjbOn31HGQySopDFA,40.3508398,-80.052852
1221,NMLtK_ZDHTD_UQ33-A-N0A,40.442147,-79.956513
1222,Tq1wUIy82ZgorYSCT8VDBQ,40.4788706,-79.955666
1223,U9IR__uROAeRVbzQJ1ZHbw,40.4884386,-79.8986966
1224,VVQ3fhgKUBa73PSAiv-nWA,40.453315,-79.937425
1225,WZXg-P4467py050tHRr5ng,40.3696749,-79.9820753
1226,Xk8Nd2X5nf13DunyEg-MGQ,40.4516955,-79.9844444
1227,YBAQfnjY9yAsXG_4wIB-tg,40.4543526,-79.9828179
1228,ab1lM5PewY51cNBjYx2o_g,40.4514129,-79.9329623
1229,eDVAIKZT6T2QmBXddKx1mw,40.428572,-79.981864
1230,ibeYJbVaxeimBdTUkIVSRQ,40.443036,-79.998621
1231,l10ijcw6AvGgYU6DUNw3Sw,40.3525478,-80.0520236
1232,m44ff_iCoKOxKE5Yrk0C4w,40.4026449,-79.8975041
1233,raSItW2WYBeZyI_TT97A8g,40.4619041,-80.0328033
1234,rbg3POnoegWx0RQ0KGd0sA,40.394482,-80.021538
1235,sMNFHAe0wKoEKKdo7FuFdw,40.4397781,-79.9888158
1236,vVWB2ihShxcukoV8-dbheA,40.4465796462,-80.0038254261
1237,yTB0larvOzVqKUugP-q4_Q,40.4596664884,-79.9255371094
1238,8QlnAcjGE6dgfKTVoxrPvQ,40.495167,-79.958717
1239,AlvGCHZX0n5puR9eZSZ4lg,40.4100064,-79.915697
1240,C4GHQTB-G0R2Geov298GLw,40.4460016,-79.9935003
1241,D31NTvzW9aPExUksVQQ7pA,40.462483,-79.949961
1242,DAOt75CziuEyRyEH2hQ2JQ,40.441944,-80.003333
1243,ElMwvCMCPQk4jFo2YPDZdA,40.4338919,-80.0052593
1244,Q7z6wu_oOXGGbQ8vcbxRow,40.4814022,-79.953648
1245,V3du4yrr18EtG8NNTECgqA,40.419039,-80.046412
1246,W3UMlRDOn9Tzd3kfYlHX3g,40.4521127,-79.9841639
1247,WrP8KeKTlWcjqQPj2DJKGQ,40.3517314,-79.9612707
1248,ZOjStbDMTqUo5F5TDE8poA,40.4282418,-79.9742384
1249,hj6L4rYi9w6iKZmSvFRJ4g,40.4425098,-79.9557097
1250,jJfTh2O3M2Q716akd9Dr9w,40.3821568,-80.0441272
1251,lgRLyicXByG1-W0QdsTopw,40.435822,-79.9231662
1252,nPvwk6NW7j-nbvUzCh94lw,40.451967,-79.9843563
1253,orUFgCDq1ussIF89g6piIA,40.4520306,-79.9825405
1254,rsCGTFBaYpl_-syrZXmr4Q,40.4397088,-79.9560546
1255,vfRZho84kYAs9oEW8rJl1Q,40.4282425,-79.9764633
1256,zH40ETirjYKKNfSxYqI3pg,40.4406248,-79.9958864
1257,-nfzEVOVvmDSFbxvBsllGQ,40.4436238,-79.9963285
1258,5c-GubweiNtUFyQ38lgnHg,40.4580559,-79.9171451
1259,6fpd8iXiUypI7eVx-hJhMA,40.4649824,-79.9658502
1260,9S1I9r0JXTaaQ7yb30rP2g,40.4411427,-79.9535582
1261,9rAp3YzlvFrOlU-aTA5AtQ,40.4075943,-79.9174106
1262,AYTr4lrPhh6AxWeL5kaP3A,40.408291,-80.084938
1263,DGOlhi2qIxet3t96y3niXw,40.4427809,-79.997066
1264,K3Hw8_El1vTla3zuH2IevA,40.3843127,-80.053043
1265,QZw_SOFyan2VC-9hVoNEiw,40.4592997,-79.9265915
1266,_IlrF3VSd0lnuIS-kC90dg,40.4516105,-79.9836043
1267,fkpRF8bqc4B8ZaDl7K-j8A,40.461649,-79.90553
1268,ioDv7SHv7zxg0z43JB43MA,40.4861178,-80.0750619
1269,kaRoIl8nMhSYLvm8o6kE2w,40.4317781,-80.0141142
1270,mVHrayjG3uZ_RLHkLj-AMg,40.4134643,-79.8802474
1271,mhcl6QJJ_aNONgnAmfwfoQ,40.4380697,-79.9982823
1272,oVbmlCi4Rqtm41EOTkibjw,40.430686,-79.923145
1273,p5pTMafxudwizbol8iNNmw,40.451153,-79.9329659
1274,sxeuOMBRllOHXJTaUlI9kQ,40.4625496053,-79.9497600693
1275,t_gan0EXAw8csKIeFyazJw,40.4067047,-79.9105266
1276,yz08VYZVuQy4MGaAsOXRhQ,40.4401437,-79.9594883
1277,zPGuN6B-JNtTMWfcaxt4bQ,40.4068186,-79.9169862
1278,2bFrNEhlNjFA7aqJyYBXmw,40.35592,-80.05004
1279,3KCL_Bu8mOk-h7Bp-IXL8Q,40.4289089,-79.9871434
1280,51QMwutUI352Gmb3t1aryw,40.468213,-80.094956
1281,5K6TGz2q_3w2jGnuAjdi_Q,40.4289338,-79.9803087
1282,AKxafA8O3AeJl7iQs--XFg,40.4528463,-79.9493314
1283,C_GtbPJwyFYcGCE87XYaAg,40.4926429,-79.8630525
1284,Qqe1TgaFJEyhqqwfkjq2EQ,40.4588287,-79.9287034
