,business_id,review_count,stars,categories,city,state,full_address,latitude,longitude,name,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open
845,Od6FmdEKMTJvX5umCUM6tA,7,5.0,"[Arts & Entertainment, Arcades]",Pittsburgh,PA,"1111 Bradish St
South Side
Pittsburgh, PA 15203",40.4273396,-79.9869369,Bradish Street Pinball Parlor,,,,,,,,,,,,[South Side],True
846,PFJKMFteg0bdyLAkHx_b9g,6,3.0,"[Bars, Nightlife]",Pittsburgh,PA,"212 Shiloh St.
Mt. Washington
Pittsburgh, PA 15211",40.430347,-80.0074918,Cafe Nikos,full_bar,False,False,True,False,False,False,False,False,False,,[Mt. Washington],True
847,PZAQwvTRnVtqbaC8tZMx6w,43,3.5,"[Mexican, Restaurants]",Pittsburgh,PA,"1600 Painters Run Rd
Pittsburgh, PA 15243",40.361802,-80.070182,Cinco,full_bar,True,False,False,False,False,False,False,False,False,False,[],False
848,Wn5bLgkx_S7W1q2TeoLL1g,4,4.0,"[Bars, Pool Halls, Nightlife]",Pittsburgh,PA,"1413 Potomac Ave
Dormont
Pittsburgh, PA 15216",40.395289,-80.0348997,Breaker's,full_bar,,,,,,,,,,,[Dormont],True
849,b5qZUIBfUu4mgs9h4vhLcg,3,2.5,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA,"3 Bayard Rd
Shadyside
Pittsburgh, PA 15213",40.4530429,-79.9424203,Amberson Apartments,,,,,,,,,,,,[Shadyside],True
850,hMspWyS2RQ8yJ4GpvSN6pg,6,4.5,"[Food, Specialty Food, Candy Stores, Chocolatiers & Shops]",Pittsburgh,PA,"5830 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378381,-79.9216679,The Chocolate Moose,,,,,,,,,,,,[Squirrel Hill],True
851,ih6jtFK2jkAGFuIBtAd8Qg,14,5.0,"[Active Life, Playgrounds, Parks]",Pittsburgh,PA,"City of Pittsburgh Parks & Recreation
Highland Park
Pittsburgh, PA 15210",40.4810342784,-79.9155807495,Highland Park,,,,,,,,,,,,[Highland Park],True
852,lNyZdNYSLKWK40XziNQNqQ,4,3.5,"[Nightlife, Dance Clubs]",Pittsburgh,PA,"1650 Smallman St
Strip District
Pittsburgh, PA 15222",40.4500197,-79.9870739,Privilege Ultralounge,full_bar,,,,,,,,,,,[Strip District],False
853,pFh5W8euJOsU0dBYPoEN-Q,4,5.0,"[Fast Food, Restaurants]",Pittsburgh,PA,"Corner of Grant & Oliver
Downtown
Pittsburgh, PA 15219",40.4400604,-79.9962772,Red Hot Pittsburgh,,,,,,,,,,,False,[Downtown],True
854,pvmC7EaaSgA3aq-MAmPp3A,32,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"2006 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.434399,-79.9229828,Napoli Pizzeria,beer_and_wine,False,False,True,False,False,False,False,False,False,True,[Squirrel Hill],True
855,rZA_aIoKpuxXVv1gAqNW5Q,68,4.0,"[Thai, Restaurants]",Pittsburgh,PA,"1409 Potomac Ave
Dormont
Pittsburgh, PA 15216",40.3953208923,-80.0346221924,Thai Spoon,none,True,False,False,False,False,False,False,False,False,False,[Dormont],True
856,t1-RYwNIJ_BxsjEt5yxVKg,34,4.0,"[Shopping, Wholesale Stores]",Homestead,PA,"501 W Waterfront Dr
Homestead
Homestead, PA 15120",40.4027364,-79.921653,Costco,,,,,,,,,,,,[Homestead],True
857,0MMksZmyQKBcb0PNi4LdTg,8,5.0,"[Hotels & Travel, Tours]",Pittsburgh,PA,"237 Cedarville St
Bloomfield
Pittsburgh, PA 15224",40.4618664,-79.9485971,"Brewery, Bits and Bites Tour",,,,,,,,,,,,[Bloomfield],True
858,0vvN8OpWZnzYZkDWMs3f8w,4,3.5,"[Musical Instruments & Teachers, Shopping]",Mount Lebanon,PA,"719 Washington Rd
Mount Lebanon, PA 15228",40.3795262,-80.0447946,Empire Music,,,,,,,,,,,,[],True
859,1HejWsAvJ7pg3n6hUCObmA,31,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"623 Greenfield Ave
Greenfield
Pittsburgh, PA 15207",40.4263908,-79.9387555,Rialto Pizza,beer_and_wine,True,False,False,False,False,False,False,False,False,True,[Greenfield],True
860,1u2NauOy8xDj7aFQET680A,6,3.0,"[Active Life, Gyms, Trainers, Fitness & Instruction]",Carnegie,PA,"100 Roessler Rd
Carnegie, PA 15106",40.394305,-80.060154,Amerifit,,,,,,,,,,,,[],True
861,9ylfrWjdX6CltGs_Qcv7Ng,371,5.0,"[Arts & Entertainment, Stadiums & Arenas]",Pittsburgh,PA,"115 Federal St
North Side
Pittsburgh, PA 15272",40.4473866703,-80.0053249566,PNC Park,,,,,,,,,,,,[North Side],True
862,LIqvpWPPnBqZYXPC6nro3A,8,4.0,"[Egyptian, Middle Eastern, Restaurants]",Pittsburgh,PA,"815 Brookline Blvd
Brookline
Pittsburgh, PA 15226",40.3936077654,-80.0196859986,Isis Cafe,none,False,False,False,False,False,False,False,False,False,False,[Brookline],False
863,RQa8gujKuc89j_pHtO42fw,5,4.5,"[Pizza, Restaurants]",Munhall,PA,"3814 Main St
Munhall, PA 15233",40.3834099,-79.9043093,Pizza King,none,,,,,,,,,,True,[],True
864,RptBvx0-dGfSpQYzqj6b8Q,29,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"5840 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378457,-79.9213532,The Coffee Tree Roasters,,,,,,,,,,,,[Squirrel Hill],True
865,Ttn8kVm-L-KDrCmoCjK0Jw,25,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"1501 Buena Vista St
North Side
Pittsburgh, PA 15212",40.4570169,-80.0147807,Buena Vista Coffee,,,,,,,,,,,,[North Side],False
866,a7G50Gg_cXsVXI4JhxDsGA,9,4.5,"[Active Life, Barre Classes, Fitness & Instruction]",Pittsburgh,PA,"804 S Aiken Ave
Shadyside
Pittsburgh, PA 15232",40.4508784,-79.9356635,The Barre Code,,,,,,,,,,,,[Shadyside],True
867,fhsMww3kY6J4Y3-wzHYHXw,12,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"1200 Old Freeport Rd
Pittsburgh, PA 15238",40.48777,-79.878163,Nancettas Ristorante,full_bar,False,False,False,False,False,True,False,False,False,False,[],True
868,frIRW4BGhdAWbSsG5ev2ng,3,3.5,"[Auto Repair, Automotive]",Homestead,PA,"1415 West St
Homestead
Homestead, PA 15120",40.4023107,-79.9069188,Master Muffler & Brakes,,,,,,,,,,,,[Homestead],True
869,imzKM9-mgN1Yk_RIXx3IgA,23,4.0,"[Food, Ethnic Food, Specialty Food, Restaurants, Italian]",Pittsburgh,PA,"1901 Penn Ave
Strip District
Pittsburgh, PA 15222",40.450964,-79.984628,Sunseri Jimmy & Nino,none,False,False,True,False,False,False,False,False,False,False,[Strip District],True
870,lwHmQRGucyN9wfGRnviRgw,3,5.0,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA,"600 W North Ave
North Side
Pittsburgh, PA 15212",40.4546501,-80.0129013,CrossFit War Streets,,,,,,,,,,,,[North Side],True
871,mIiHJkpK8nZvW_45LlhrbA,12,4.0,"[Pizza, Restaurants]",Mc Kees Rocks,PA,"824 Chartiers Ave
Mc Kees Rocks, PA 15136",40.4660133,-80.0653055,Pasquarelli's Pizza House,none,False,False,False,False,False,False,False,False,False,True,[],True
872,mugOAOmylJu5p85Jz_zqOQ,9,4.5,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"4 Bower Hill Rd
Pittsburgh, PA 15228",40.3870288,-80.0440382,The Korner Pub,beer_and_wine,False,False,False,False,False,False,False,False,False,,[],True
873,nK8kRhoMDY_2HtKINuSfVQ,10,4.5,"[Coffee & Tea, Food, Ethnic Food, Specialty Food, African, Restaurants]",Pittsburgh,PA,"200 Grant St
Downtown
Pittsburgh, PA 15219",40.4371691,-79.9981261,Lydiah's Coffee House,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True
874,pTilRS38QrdIy0sanII6fA,3,5.0,"[Bakeries, Food, Desserts]",Carnegie,PA,"34 R E Main St
Carnegie
Carnegie, PA 15106",40.4071859,-80.0868495,A Ward's Cheesecakes,,,,,,,,,,,True,[Carnegie],False
875,pkb2OGuvEObkPa5ugR7l4g,28,4.5,"[Arts & Entertainment, Cinema]",Pittsburgh,PA,"1449 Potomac Ave
Dormont
Pittsburgh, PA 15216",40.396105,-80.0352996,Hollywood Theater,,,,,,,,,,,,[Dormont],True
876,pmikYgE5m0MblL6vl49GQA,9,4.5,"[Local Services, Jewelry Repair, Shopping, Jewelry]",Pittsburgh,PA,"732 Filbert St
Ste 1
Shadyside
Pittsburgh, PA 15232",40.4517034542,-79.9332416963,The Collection,,,,,,,,,,,,[Shadyside],True
877,t1qSyQWLxEpWQZngAjoBRg,24,4.0,"[Diners, Restaurants]",Pittsburgh,PA,"1870 Painters Run Rd
Pittsburgh, PA 15241",40.3628902,-80.0833415,Bob's Diner,none,True,False,False,False,False,False,False,False,False,False,[],True
878,wK3Bxrjd4pfwhxlVkKawpw,3,1.0,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA,"401 Shady Ave Ste A101
Shadyside
Pittsburgh, PA 15206",40.4552551,-79.9212929,Kamin Realty,,,,,,,,,,,,[Shadyside],True
879,3obPG5F_6rbAu86CuiNW4g,10,2.5,"[Tobacco Shops, Pubs, Bars, Shopping, Nightlife]",Pittsburgh,PA,"1500 Washington Rd
Pittsburgh, PA 15228",40.357213,-80.0520951,Jernigan's Tobacco Village,full_bar,False,False,False,False,False,False,False,False,False,,[],False
880,5D-xzcFphR5OE3YMrDO0CA,28,3.5,"[Massage, Beauty & Spas]",Pittsburgh,PA,"5836 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378487,-79.9214512,Massage Envy,,,,,,,,,,,,[Squirrel Hill],True
881,8161CthTqGbZq0kyFB2iBw,6,4.0,"[Car Wash, Automotive]",Pittsburgh,PA,"3800 Saw Mill Run Blvd Rt 51
Pittsburgh, PA 15227",40.3703101914,-79.9825340509,Mr Magic Car Wash,,,,,,,,,,,,[],True
882,G7Ork6dlTZ6xcmPF3gxG4w,72,4.5,"[Food, Desserts, Coffee & Tea]",Pittsburgh,PA,"5467 Penn Ave
Garfield
Pittsburgh, PA 15206",40.464778,-79.93342,Commonplace Voluto,,,,,,,,,,,,[Garfield],True
883,I2iqVTEwcJT6PdhvxmEqbA,3,2.5,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA,"717 S Trenton Ave
Pittsburgh, PA 15221",40.4382852,-79.8921624,Kefalos & Associates Real Estate,,,,,,,,,,,,[],True
884,ORyqWl-cCw1NgfMr4NHPxw,25,4.5,"[Burgers, Restaurants]",Pittsburgh,PA,"5721 Bryant St
Highland Park
Pittsburgh, PA 15206",40.4762289,-79.9208742,Applewood Smoke Burger Company,full_bar,False,False,False,False,False,False,False,False,False,False,[Highland Park],True
885,OxRjcUVMvVHsMq_g3Z7ECQ,16,5.0,"[Health & Medical, Dentists]",Pittsburgh,PA,"411 Seventh Ave
Ste 1207
Downtown
Pittsburgh, PA 15219",40.44289,-79.996284,"Christopher P Hayner, DMD",,,,,,,,,,,,[Downtown],True
886,PawMgtaRxny_rtX1m_nQtw,20,3.0,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA,"3315 Hamlet St
Oakland
Pittsburgh, PA 15213",40.436177,-79.963257,Hampton Inn Pittsburgh University/Medical Center,,,,,,,,,,,,[Oakland],True
887,Px-EjhtV9XJcEs1ty4giAg,5,5.0,"[Pets, Pet Stores]",Pittsburgh,PA,"215 S Highland Ave
Shadyside
Pittsburgh, PA 15206",40.4584403,-79.9246934,Smiley's Pet Pad,,,,,,,,,,,,[Shadyside],True
888,QD-tOlwW0A06L-e0OUuEMA,4,4.0,"[Real Estate Services, Property Management, Home Services, Real Estate]",Pittsburgh,PA,"431 Shady Ave
Shadyside
Pittsburgh, PA 15206",40.4550272,-79.9216873,Herbert Halsband Real Estate,,,,,,,,,,,,[Shadyside],True
889,QD_VIwtGdBazBZXBqkYSSg,11,5.0,"[Hotels & Travel, Taxis, Automotive, Transportation, Car Share Services]",Pittsburgh,PA,"Downtown
Pittsburgh, PA 15272",40.4392068,-80.0035103,Lyft,,,,,,,,,,,,[Downtown],True
890,R8RUEi5TLsGNxGSCeYby_g,6,4.0,"[Mediterranean, Restaurants]",Pittsburgh,PA,"10 Smithfield St
Downtown
Pittsburgh, PA 15222",40.436919,-80.000468,Palmyra Mediterrean Cuisine,none,False,False,False,False,False,False,False,False,False,True,[Downtown],True
891,RDmgbCSxPBsv9Hj-qAeaRQ,29,3.5,"[Greek, Restaurants, Middle Eastern, Lebanese, Turkish]",Pittsburgh,PA,"2 PPG Pl
Downtown
Pittsburgh, PA 15222",40.4404912,-80.00349,Poros,full_bar,False,False,False,False,False,False,False,True,False,False,[Downtown],True
892,TNpJsewe0H__8fzBgaHCzg,17,3.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,"109 Brookline Blvd
Brookline
Pittsburgh, PA 15226",40.3979659,-80.026,Angelina's Pizzeria,none,False,False,False,False,False,False,False,False,False,True,[Brookline],True
893,Tb7hQ37UFA2QFaMwjFieQw,6,2.5,"[Fast Food, Restaurants]",Pittsburgh,PA,"1378 Banksville Rd
Banksville
Pittsburgh, PA 15216",40.414716,-80.03063,Arby's,,False,False,False,False,False,False,False,False,False,False,[Banksville],True
894,Y2p07YEC8xOsYTHWf0UxiA,21,2.5,"[Chinese, Restaurants]",Pittsburgh,PA,"213 S Highland Ave
Shadyside
Pittsburgh, PA 15206",40.458497,-79.9246661,Tasty Chinese Restaurant,none,False,False,False,False,False,False,False,False,,True,[Shadyside],True
895,fboP8gAvPCdW-bnJmDslSg,20,3.5,"[Peruvian, Burgers, Restaurants]",Pittsburgh,PA,"3608 5th Ave
Oakland
Pittsburgh, PA 15213",40.4414208,-79.9587893,AJ's Burger & Peruvian Chicken,none,True,False,False,False,False,False,False,False,False,True,[Oakland],False
896,miuDBWI4ZWiv4AKmP-vZxg,7,4.5,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,"1330 Bingham St
South Side
Pittsburgh, PA 15203",40.4294235,-79.9848529,Fresh From The Farm Juices,,,,,,,,,,,,[South Side],False
897,nc1FeztHnMIN1C-NShjeGQ,10,4.5,"[Dive Bars, Bars, Arts & Entertainment, Nightlife, Music Venues]",Pittsburgh,PA,"3101 Penn Ave
Strip District
Pittsburgh, PA 15201",40.4600516,-79.9713819,31st Street Pub,full_bar,False,False,False,False,False,False,False,False,False,,[Strip District],False
898,pbR9xLtJib3yoSRRke4POw,13,3.5,"[Bakeries, Food]",Pittsburgh,PA,"6595 Hamilton Ave
Larimer
Pittsburgh, PA 15206",40.4581984,-79.9110232,Sweet Tammy's,none,,,,,,,,,,,[Larimer],False
899,sWhChMd8Xr3syFQZ_ivazA,3,3.5,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"5433 Walnut Street
Shadyside
Pittsburgh, PA 15232",40.4512158,-79.9341581,J.Crew,,,,,,,,,,,,[Shadyside],True
900,sjD4nm3PC1Ai9dPiOv9H6w,15,4.0,"[Local Services, Printing Services]",Pittsburgh,PA,"1315 E Carson St
South Side
Pittsburgh, PA 15203",40.4289951,-79.9846596,"Copies At Carson, Inc.",,,,,,,,,,,,[South Side],True
901,udZJ8YgsHdqtFDQkyPTV1Q,4,3.0,[Restaurants],Pittsburgh,PA,"4260 Ohio River Blvd
Bellevue
Pittsburgh, PA 15202",40.4876741,-80.055667,Arby's,none,False,False,False,False,False,False,False,False,False,False,[Bellevue],True
902,4YApQvnmdGAzlb8nnBUMNw,17,5.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"1000 Greentree Rd
Greentree
Pittsburgh, PA 15220",40.4176521,-80.0455702,Perfect 10 Nail Salon,,,,,,,,,,,,[Greentree],True
903,6mRBnYezWvuf5cfkmcLAiA,25,4.0,"[Middle Eastern, Restaurants]",Pittsburgh,PA,"2121 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4331248,-79.9229243,Sababa Middle Eastern Grill,none,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],False
904,6qK7kD4gsAswjmJpX3PE0w,4,4.0,"[Shopping, Arts & Entertainment, Art Galleries, Performing Arts]",Pittsburgh,PA,"980 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.4433071,-79.9951434,August Wilson Center For African American History,,,,,,,,,,,,[Downtown],True
905,DvI2WzFzVIEo3eO4wHvalw,28,3.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"5440 Centre Ave
Ste 2
Shadyside
Pittsburgh, PA 15232",40.4562392,-79.936501,Shadyside Nail Salon,,,,,,,,,,,,[Shadyside],True
906,EX8p4Fcw8u3iqQppwswaTw,3,3.5,"[Barbers, Beauty & Spas]",Pittsburgh,PA,"659 Washington Rd
Pittsburgh, PA 15228",40.3814613,-80.0442406,Mec Barber Spa,,,,,,,,,,,,[],True
907,KaGk0gV7k7EtmsVFnUx0tg,3,3.5,"[Gift Shops, Flowers & Gifts, Shopping]",Pittsburgh,PA,"209 Oakland Ave
Oakland
Pittsburgh, PA 15213",40.4413528,-79.9566857,Maggie & Stella's Gifts,,,,,,,,,,,,[Oakland],True
908,QBdX_ziDIyshttyAxDnskw,132,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"8 Market Sq
Downtown
Pittsburgh, PA 15222",40.4402916,-80.0021485,Il Pizzaiolo,full_bar,False,True,False,False,False,False,False,False,False,False,[Downtown],True
909,R03p_2AxXpNtM31lutbnkA,4,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA,"5941 Penn Ave
East Liberty
Pittsburgh, PA 15206",40.4618791,-79.9252673,Kelly Strayhorn Theater,,,,,,,,,,,,[East Liberty],True
910,S-oZVYg0g6ycRCJJYkiNtg,7,3.0,"[Pizza, Restaurants]",Pittsburgh,PA,"410 S Main St
West End
Pittsburgh, PA 15220",40.441704,-80.033422,Bellamonte Pizza,,,,,,,,,,,True,[West End],True
911,V3XhuBpW1fG1nn_Xgxu_nw,3,5.0,"[Acupuncture, Health & Medical]",Pittsburgh,PA,"284 Fisk St
Lawrenceville
Pittsburgh, PA 15201",40.467261,-79.959417,Balance Acupuncture,,,,,,,,,,,,[Lawrenceville],True
912,XRLPalwuNwc3ROsYkmWpbA,5,3.5,"[Mexican, Restaurants]",Pittsburgh,PA,"601 Grant St
Ste 1
Downtown
Pittsburgh, PA 15219",40.4410931,-79.9960088,Qdoba Mexican Grill,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True
913,b-VLJb2e35qdhJmmbbZ36g,34,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"1204 Grandview Ave
Duquesne Heights
Pittsburgh, PA 15211",40.438047,-80.01828,Bella Vista,full_bar,False,False,False,False,False,False,False,False,False,False,[Duquesne Heights],True
914,drhpbx_wR08pvCUmyqPhkA,9,3.0,"[Pizza, Restaurants]",Pittsburgh,PA,"4815 Centre Ave
Ste 4
Bloomfield
Pittsburgh, PA 15213",40.4537413,-79.9469394,Papa John's Pizza,none,False,False,False,False,False,False,False,False,False,True,[Bloomfield],True
915,ee9-nEWpDSPv2QO-xM_VTg,9,4.5,"[Delis, Sandwiches, Restaurants]",Pittsburgh,PA,"307 4th Ave
Downtown
Pittsburgh, PA 15222",40.4394403,-80.0009542,Wesley's Delicatessen & Catering,,False,False,False,False,False,False,False,False,False,False,[Downtown],True
916,k-JmClNdkawWFrVOwvMurA,3,1.5,"[Automotive, Parking]",Pittsburgh,PA,"2349 Railroad St
Strip District
Pittsburgh, PA 15222",40.4543526,-79.9828179,Alco Parking,,,,,,,,,,,,[Strip District],True
917,mrBzgnG-pGg5gGJ3HuY0HQ,33,4.0,"[Arts & Entertainment, Arcades]",Pittsburgh,PA,"2010 Josephine St
South Side Slopes
Pittsburgh, PA 15203",40.4249098,-79.9777329,Games N' At,,,,,,,,,,,,[South Side Slopes],True
918,qwTyzSqKySl5CmJLRtuJNw,3,3.5,"[Pet Groomers, Pet Services, Pets]",Pittsburgh,PA,"1124 S Braddock Ave
Pittsburgh, PA 15218",40.4321638,-79.8936966,Paws-Itively Pets,,,,,,,,,,,,[],True
919,36IRBzrYrVnUI-aC8qytCQ,9,4.5,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"285 45th St
Lawrenceville
Pittsburgh, PA 15201",40.470662,-79.956909,Kelly's Korner,full_bar,False,False,False,False,False,False,False,False,False,,[Lawrenceville],True
920,3Iv8lruEzrPVw8RR6I8ybg,7,3.0,"[Burgers, Bars, Nightlife, Restaurants]",Pittsburgh,PA,"2132 E Carson St
South Side
Pittsburgh, PA 15203",40.4284298,-79.9750086,The Bar 2132,full_bar,False,False,False,False,False,False,False,False,False,,[South Side],False
921,4YSYFo4uzMOvxVb6VaSXDA,73,4.0,"[Indian, Restaurants]",Carnegie,PA,"205 Mary St
Carnegie
Carnegie, PA 15106",40.4080431671,-80.0873225927,Cafe Delhi,none,True,False,False,False,False,False,False,False,False,False,[Carnegie],True
922,9u4SqxRrVxE_yfzK6LBJkw,28,3.0,"[Hair Salons, Skin Care, Beauty & Spas, Nail Salons]",Pittsburgh,PA,"1814 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.436507,-79.92318,Philip Pelusi,,,,,,,,,,,,[Squirrel Hill],True
923,K37KV1hcxm5ZBpEwCakAcA,5,4.5,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"4489 Ohio River Blvd
Bellevue
Pittsburgh, PA 15202",40.490822,-80.06114,Bellevue Beer,,,,,,,,,,,,[Bellevue],True
924,KayYbHCt-RkbGcPdGOThNg,21,4.0,"[Bars, American (Traditional), Nightlife, Restaurants]",Carnegie,PA,"141 Hawthorne St
Greentree
Carnegie, PA 15106",40.415517,-80.067534,Alexion's Bar & Grill,full_bar,True,False,False,False,False,False,False,False,False,False,[Greentree],True
925,LIeCtd16mDnAKrn5oF2fNA,5,5.0,"[Food, Grocery, Farmers Market]",Pittsburgh,PA,"4619 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.4624176768,-79.9501866102,Linea Verde Green Market,,,,,,,,,,,,[Bloomfield],True
926,TC-uA4FLhphfRwR1O-9y3A,47,5.0,"[Gluten-Free, Cafes, Vegan, Restaurants]",Pittsburgh,PA,"Amazing Yoga
1506 E Carson St
South Side
Pittsburgh, PA 15203",40.4286788,-79.9831142,Amazing Cafe,none,False,False,False,True,False,False,False,False,False,False,[South Side],True
927,UawKKwXc3Fw7bxsAS8HqEg,4,1.0,"[Bars, Nightlife, Lounges]",Pittsburgh,PA,"1825 E Carson St
South Side
Pittsburgh, PA 15203",40.428971,-79.979454,Levelz,full_bar,,,,,,,,,,,[South Side],False
928,Uyq-KKcsOlOIb_DBnSZhPQ,4,4.0,"[Bars, Nightlife]",Pittsburgh,PA,"2500 S 18th St
South Side Slopes
Pittsburgh, PA 15289",40.4219341,-79.9841934,Corner Cafe,full_bar,False,False,False,False,False,False,False,False,False,,[South Side Slopes],True
929,c3GRR8q1h4fdNV7APLzSeQ,40,4.5,"[Auto Repair, Automotive, Tires, Oil Change Stations]",Pittsburgh,PA,"4157 Murray Ave
Greenfield
Pittsburgh, PA 15217",40.4234091,-79.9281375,Homer's Service Center,,,,,,,,,,,,[Greenfield],True
930,jtawSm1vdX225EH7Z24iBQ,4,3.5,"[Veterinarians, Pets]",Pittsburgh,PA,"12 McCandless Ave
Lawrenceville
Pittsburgh, PA 15201",40.4834848,-79.9554826,The Big Easy Animal Hospital,,,,,,,,,,,,[Lawrenceville],True
931,kK_70-dfBqtaNoFeghuzRg,4,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"5147 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4796743,-79.9552129,Geno's Restaurant,,,,,,,,,,,,[Lawrenceville],False
932,nilhvDCyVBuv7gnNkPWZQg,15,3.5,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,"734 Brookline Blvd
Brookline
Pittsburgh, PA 15226",40.3939875,-80.0206239,Brookline Pub,full_bar,False,False,False,False,False,False,False,False,False,False,[Brookline],True
933,xZiIUCZ-NMmkxgYb_NbDrg,35,3.5,"[Greek, Mediterranean, Restaurants]",Pittsburgh,PA,"121 Oakland Ave
Oakland
Pittsburgh, PA 15213",40.4417404014,-79.9570810447,Kebab Factory,none,True,False,False,False,False,False,False,False,False,True,[Oakland],False
934,-hrcpIAhCJ8DV9SxNLmHxg,13,4.5,"[Landmarks & Historical Buildings, Public Services & Government]",Pittsburgh,PA,"West End
Duquesne Heights
Pittsburgh, PA",40.4332065622,-80.0219508081,Fort Pitt Tunnel,,,,,,,,,,,,[Duquesne Heights],True
935,1arFPq3HVIPnGkIVw6RAJw,10,2.5,"[Sandwiches, Restaurants]",Pittsburgh,PA,"115 Federal St
North Side
Pittsburgh, PA 15212",40.4468714046,-80.0046486305,Primanti Brothers at PNC Park,beer_and_wine,,,,,,,,,,False,[North Side],True
936,3WgM6mvYrPDxGJ5fADSkUw,193,3.5,"[Gastropubs, Restaurants]",Pittsburgh,PA,"212 Oakland Ave
Oakland
Pittsburgh, PA 15213",40.4412454,-79.9566016,Fuel & Fuddle,full_bar,True,False,False,False,False,False,False,False,False,True,[Oakland],True
937,9iPsnH3gJdyledlHYahLeg,4,3.0,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,"623 Smithfield Street
Downtown
Pittsburgh, PA 15222",40.44174,-79.998118,Rite Aid,,,,,,,,,,,,[Downtown],True
938,D6_lZYCG3I-RTGwqVh6A7g,4,5.0,"[Arts & Entertainment, Performing Arts, Event Planning & Services, Venues & Event Spaces]",Pittsburgh,PA,"937 Liberty Ave
1st Fl
Downtown
Pittsburgh, PA 15222",40.443377,-79.996664,Bricolage,,,,,,,,,,,,[Downtown],True
939,FXj0ZOHbyV5n_0S_QZOOuQ,4,3.5,"[Auto Repair, Automotive, Body Shops, Windshield Installation & Repair]",Pittsburgh,PA,"1735 Prospect Rd
South Hills
Pittsburgh, PA 15236",40.3588178,-79.9583618,Gerber Collision & Glass,,,,,,,,,,,,[],True
940,GVYP0ZIYLGt-8Rh5L19XIQ,7,1.5,"[Burgers, Restaurants]",Pittsburgh,PA,"2100 E Carson St
South Side
Pittsburgh, PA 15203",40.428286,-79.976069,Mullen's,,,,,,,,,,,,[South Side],False
941,Nt0EGVWDKwLU_-HVs-YUpQ,9,5.0,"[Tattoo, Beauty & Spas]",Pittsburgh,PA,"3419 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.46333,-79.967089,Black Cat Tattoos,,,,,,,,,,,,[Lawrenceville],True
942,RU2rdEy6Jgf8GZR62pyuqg,3,3.5,[],Bridgeville,PA,"21 Landgraf Ave
Carnegie
Bridgeville, PA 15017",40.4147177,-80.0755134,Extreme Decks,,,,,,,,,,,,[Carnegie],True
943,W4lkEQMYz3hdR1SvIIFzyQ,10,3.5,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,"3 PPG Pl
Downtown
Pittsburgh, PA 15222",40.4402035143,-80.00286879,Five Guys Burgers and Fries,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True
