"","business_id","lat","lon","clusters"
"917","GKFEFQynFoJpJeZguoh_ug",40.4959837,-80.0561782,96
"918","GM4-aWjgQjxN8sOwff7Ufw",40.446175,-80.0082771,9
"919","GMLbWz9fY-3meEXErnc2Ww",40.4580184,-79.9275787,7
"920","GN7wOQJUsx8C6S3s_34f0A",40.4364725,-79.9226914,13
"921","GOWbf0DQc67S844P6L8_kg",40.451269476,-79.93381227,4
"922","GQloL8yRHymE0SGZq-B0zQ",40.4519288,-79.9824216,18
"923","GRrvJchtxskNDsGYUPPzzg",40.4576326,-79.9292859,7
"924","GSiHJG8LqTn5ZQAY1r9q9w",40.4434132,-79.9961509,3
"925","GToWxpkoCfAjdkTwdm4y2Q",40.4381461,-79.9223846,13
"926","GVYP0ZIYLGt-8Rh5L19XIQ",40.428286,-79.976069,16
"927","GVf7OyxTdU-Ulkg_k6OtPQ",40.4411343,-80.0026106,3
"928","GW79nYKMAFyXRtQP5g05wA",40.466465,-79.964876,40
"929","GYyf9Fprhvsu4aA34YSCsQ",40.450952,-79.933592,4
"930","Ga0y-XHa4os_VvoHz21bfQ",40.396531,-79.987919,234
"931","GaEfBJkuTrWiDKLOSrGIug",40.3629011,-80.0843733,166
"932","GaNqpIYQuLKPjCW85MF8_Q",40.443854,-79.998719,3
"933","GdBt4l0XBGWmSo9PfORemA",40.426647,-79.965902,16
"934","Gdrw2h0ivQi2UVXpTiLbqA",40.460424,-79.919386,53
"935","GeP4U7-3-o-cSO-cpigJfw",40.4469573,-79.9046812,205
"936","Gei3URlGZSiW2qZdwJ1Sdw",40.385508,-79.903491,28
"937","GglpWsOTl62l_njDyGdnhQ",40.4682697,-79.9652228,40
"938","GiI6H2Z76lxlr7hnqbhFtw",40.4455125,-79.9932478,3
"939","GjbCtTIClnXdsJ8W3j8GZw",40.390315,-79.865458,46
"940","Gk9UZJg3ELxnvn9EPRnDFg",40.4218885,-79.992839,160
"941","GlYPVYSOVT7zn00Kk_Oz4g",40.4138973,-79.9075963,165
"942","GnhBikki3eNPLa_B2gKVdg",40.4391982944,-79.9473059177,235
"943","GohOWxd3GZ-5evFk4W0U5w",40.4069399,-79.9115432,26
"944","GpNA9M1Th6kOUuIO43KfJw",40.4415049,-79.9972876,3
"945","GpeW7WM7M6nfwCgnnPiqqA",40.4486007,-79.9705038,236
"946","GpoeaJPDfQpn_CnnnfeV5Q",40.357482,-80.002086,237
"947","GqNYSvvay5sGR633YofuxQ",40.438567,-79.96411,238
"948","Gs31I9A-IeW3bH4PRoD9Gg",40.4429133285,-80.0045539552,3
"949","GuFSodbqNqhAk2er3b9Bqw",40.357482,-80.002086,237
"950","GurHsgPhdZp5QRWN6erOWA",40.4364333,-79.9228776,13
"951","GvPNNZelyfaWh1a-KAMFMQ",40.4604879028,-79.9173402786,239
"952","GvsG2ZJnKZE2-qx37wIMjw",40.4396782,-79.9959316,3
"953","H-67jHjmkA_JvgxHD123Ow",40.4822119,-79.976519,240
"954","H-c8pdcsJJofXAeWxzk0Gw",40.4284702,-79.965666,16
"955","H18C9tH4BPHkxan96bkMXQ",40.4154710864,-79.924143279,241
"956","H27egCbna1FH8X8HFpLD_A",40.4869686,-79.8848614,41
"957","H2eMJjI7ldnPr1AhLgMxXA",40.420335,-80.030114,2
"958","H337Y2OClZFNKgwSoDGvAg",40.384323,-80.052708,242
"959","H5Qmurgkw8p7JGmZ8rxqoQ",40.4618678,-79.9665142,40
"960","H5U-7FxwLOAbNhSy5jz3Hw",40.4406726,-80.0097356,243
"961","H75yc2Vp7d8wuAe339DpOA",40.4645309,-79.9660736,40
"962","H77dVEQpzTJNLV0VPd-4Zg",40.4509988,-79.934895,4
"963","H7XCWLhCbRMDtNs6GfEZXQ",40.440556,-79.996111,3
"964","H7vS4Vsp5hCvTQI_0z2G9A",40.457973,-79.956465,152
"965","H9R8b2pgn3NQhQHesEUEiQ",40.3950801,-80.0346598,22
"966","HAGfdy3Cm8V-7rO7Gs7-AQ",40.472081,-79.95886,40
"967","HCVht5j_wW17QxlKewYmxw",40.352041,-80.051582,244
"968","HDTv_rnmSL8AQ04_zTWARA",40.4484631,-79.9894086,18
"969","HEZ8O_EvIBLHKgo93IkGTA",40.4293006,-79.9223497,13
"970","HE_rlRkdfWU4lIqHyEj2WA",40.49046,-79.904612,36
"971","HErV4BkgIDW0KKr8Jxrpyw",40.4375839233,-80.0004425049,3
"972","HHYSvEjbhYAFghUsC66QEw",40.4585067,-79.9737253,18
"973","HI9CqiL7CeoiWz8hjvhgxg",40.4385194,-79.988549,3
"974","HPZKHUbet83Lz9X91ceARA",40.4224808634,-79.9286618307,65
"975","HSSjkJ3wKQ0AqTzVHDpHWQ",40.4454156909,-79.9489261009,8
"976","HTmOPehNDQAtCosPo_FgyA",40.4331234,-79.8845347,245
"977","HUrYuESCC0jFovp7pzXucQ",40.4055515,-80.0276658,246
"978","HV5lVhWTWb1cK-jLpq2QhA",40.493926,-80.0646919,247
"979","HZ_0AH6BUAMV3NhBEiKxrA",40.428182,-79.9660246,16
"980","HZdLhv6COCleJMo7nPl-RA",40.35762,-80.05998,248
"981","H_ASfnETjUCWF0HTyNURIg",40.46988,-80.0157,249
"982","Hdyfkle-fuls8fjyjQzNrA",40.438355,-80.001983,3
"983","HfXThpI2hvTYE1ajYvozaA",40.4521722768,-79.9890518188,250
"984","HgV78XGyHNmKXigWXzy2Pg",40.394199,-80.062986,30
"985","HhmrOX9alyM_-JjnK9MSpA",40.480164,-79.954343,99
"986","Hjefge6EdUepbVbvDnnmOw",40.4543563,-79.9446292,7
"987","Hjo5B_MgC5iK-Onf7EJyhA",40.439228,-79.9899263,3
"988","HjrK4QKp9MZbeopSbc6Evw",40.4796743,-79.9552129,99
"989","HlZkklWH0SygopMt_48IIQ",40.4286405,-79.9835419,16
"990","Hm61vENWRqcAL_v6E3dD9Q",40.4546501,-80.0129013,60
"991","HmG9zkBtRwttGE291q9b6g",40.4514312,-79.983917,18
"992","HmU6GZ32TaGmJFpPC-Mp1g",40.4412308,-80.0011872,3
"993","HmZruKW1_dK31WbEdP1h-g",40.4655048,-79.9583301,7
"994","Hm_o9Lk1FlrrhTSanwC7SQ",40.4652993,-79.944495,83
"995","HoFBh7CzZsm_EiH2W-Dbpw",40.407119,-79.9101158,26
"996","HsRBbaajjwwYhkMSBmmLRA",40.4798478,-79.9547152,99
"997","HsmK3ClU3jJ52PdZEeC8Bw",40.4958991,-79.870652,251
"998","Hvc-HItwUevn8Ru3GqR17g",40.4448686,-79.9484537,8
"999","HwLrja1WJ8zDJ0ogQZv_xg",40.4535048,-80.0168923,137
"1000","HwwEfnZKLNOUoqfgcwAgcQ",40.4040168,-79.918751,252
"1001","HwyDJEK9ZQWMFjyBwSvAxQ",40.4492902,-79.9863013,18
"1002","HxXIg7wr6LDAKuXmeK1lNw",40.4362664,-79.9228713,13
"1003","HzZmhlRNLtPkMI0egh9Oig",40.4653251,-79.943809,83
"1004","I1GNaQKonjq8PF8PGqNW7Q",40.4037481,-79.9166814,203
"1005","I2iqVTEwcJT6PdhvxmEqbA",40.4382852,-79.8921624,224
"1006","I2jxktG_cpZKBeGCFzEURg",40.4229632,-79.9285232,65
"1007","I2qqSBe5sWwE9pkC6PgmqA",40.4884554,-79.8826504,159
"1008","I34mPToWNbOedyvIyZ5imQ",40.4440899,-80.0027926,3
"1009","I522MkH30yljSdZlQ1t4VA",40.439226,-80.0017249,3
"1010","I5JRRkFZrrdcdiT91WwdUw",40.464958,-79.983936,126
"1011","I6ZvkRYvzdcYp6QFjQ3-aA",40.4475255,-79.9933976,3
"1012","I7waiDBLx_09FLlRuwZ8mA",40.4590398,-79.9587471,253
"1013","I7za9ps7AFc0CgCU-l5oEg",40.4455657435,-80.0179425975,19
"1014","I9-Ei8_KYtMjbixNJSCvwA",40.4534946,-79.9993338,76
"1015","I9IDCNPrOvJYavtsH936cA",40.4437123888,-79.9953632967,3
"1016","I9SVqdLVUdo74rCtb1ludQ",40.44133,-79.956892,8
"1017","I9hDvX0P1lrXjWVIrqglvw",40.4466022,-80.0139844,19
"1018","IA6PfHhZ9MPfBBvyVBIJpg",40.464219,-79.939789,83
"1019","IAZvt5mkzX_W-VUPzSvfuA",40.4266676,-79.9780121,16
"1020","IBQ-URinASf2z7_2Yt_LNg",40.45177,-80.016201,137
"1021","IEHaU93HpEbdUO4z4bKzDw",40.4540368,-79.9814643,18
"1022","IF5n-Y1n4XKGM7Zugkoy5A",40.4901919,-79.9044419,36
"1023","IGF_b0dO3R2J-p8x70gK4Q",40.4221525,-80.0293603,2
"1024","IGJqr7FuWvEp2_c9PTAFjg",40.48264,-79.869309,254
"1025","IH0Z_B6Z4pOwRFiz7Qd2Og",40.465823561,-79.9493470788,255
"1026","IH6AR98ac6KzPyFdc8t8yA",40.4424694,-79.9609899,256
"1027","IL5WR-5p2vDCyymvytj5Pw",40.4510496,-79.93333,4
"1028","ILlyPBXWpJMjbPpfse9qkA",40.4485293,-80.0043513,9
"1029","IMvzeKSURgwCpiOk-Ih25Q",40.458876,-79.9433712,7
"1030","INM-UV-glwqOsHhTJE2i-w",40.4656244,-80.0656106,257
"1031","INZy3JdhMK-2uEzZhHblLA",40.43153,-79.946537,258
"1032","IQ1EkfRxyChHEYs_lz86iQ",40.4269720201,-79.9623334192,259
"1033","IQnq2pP-beGuCQcoAu3Z6g",40.4883711,-79.8807679,159
"1034","IS9ZqBV6R0olC_OYv-vGjQ",40.4139412,-79.8508554,123
"1035","ISKLP0qxApATxRlUDob6Cg",40.4121132,-79.9113203,92
"1036","IX8FoKD6Gjha0pePoBrSqQ",40.458548,-79.9246736,7
"1037","IXBN4eEqgNNGFA15xCTMgQ",40.4542069,-79.979898,18
"1038","I_1EKAZ4GrOYaAE_4rM-3Q",40.4589752,-79.9721193,18
"1039","I_LlnAQe7jGwO9rfjaDdLg",40.4470389,-79.893966,116
"1040","IaDEK8SxohY2_IyysOQHMg",40.4291647,-79.9763226,16
"1041","IafkUjO5CiXAu9LfB4_Sgg",40.421259,-79.890285,23
"1042","IdPWiMJnUNa7DksA-Vg-Dg",40.4434132,-79.9961509,3
"1043","IfLn-5ZVXUCDmp6Dl_XA7g",40.4787959,-79.9519353,260
"1044","Ig74RHJuf1DbDmJNWQ-HpQ",40.4508247,-79.9334641,4
"1045","Ii7h87LYLxug62Y_CmnXkA",40.4457087136,-80.0073108307,9
"1046","IioXbak-RBW3oleEJeOw3g",40.4392353,-79.9972715,3
"1047","IjNYvtlJznacI9FEm7yG0g",40.4879632244,-79.8854214696,41
"1048","IkNm4oVZbIZ74kFH7fmahg",40.4537449,-79.947372,7
"1049","Ilq3WhAZbOxVjHD2XZtgPg",40.443036,-80.002605,3
"1050","Io-itsowKNTl02OtA9jnZg",40.4330076,-80.0045618,15
"1051","IpJLJX8Sb_68MzXeHQopJg",40.3576053,-80.0503473,14
"1052","IqikZH9lalTFba-ShCCybw",40.496464,-80.057889,96
"1053","IrI9nBmRKIGFYnnmrHeqtQ",40.3794143,-80.0448876,1
"1054","IraPoq6RFLTX9KCuT0UsGw",40.4322672,-79.8852288,245
"1055","IsRmA4DqEE_xjw8y6KuObA",40.442195025,-79.9385726452,261
"1056","Isf5TTZuo17BmoWHLDkpbQ",40.44115,-79.958029,8
"1057","Iv-QoXIeFM06tGPPGenrwA",40.426781,-79.9686809,16
"1058","IvgKdlte_JNdd17XRxkOrg",40.4659283,-79.9548907,7
"1059","IwS-csQKkWt3lYr25Mx2uA",40.4604002619,-79.9468455337,7
"1060","Iwi3g8umXSw8LGb3xVrHdw",40.4622053,-79.9502895,7
"1061","IxQ1ATP_Wg_QujO9nywzcQ",40.4551576,-79.999728,76
"1062","IyX5dihB9_LNpTFpn8JsUQ",40.4138984,-79.8798269,262
"1063","Iz1CMuIf09OO6kk9GXetKA",40.440896,-79.958105,8
"1064","J-2gOj0x7uLWdy-2W4vUjQ",40.404905,-80.0392566,263
"1065","J-zJvrEVKiBl8h2JAp6kLg",40.439132,-79.954355,8
"1066","J011r7mUV1QhgLJ7GkrtMw",40.450237,-79.985665,18
"1067","J1tgaxF7G3-j5XDB8ePKSg",40.4448167,-79.9489713,8
"1068","J2x_AMx591i6TK3xccEzqQ",40.4513468,-79.9832444,18
"1069","J439P_mDAosvQb59liLkLA",40.453668,-80.01689,137
"1070","J4SEWnsJVvU9SWgkIvnldA",40.4379074,-79.9195552,13
"1071","J4Y6BSwxGxD7mznM45ykeA",40.4445302592,-79.9488186836,8
"1072","J6GhOOZKLMiOCmjvl1BDaw",40.441532,-79.995221,3
"1073","J7I85lTCEGr9-qp6AXPUjQ",40.441253,-80.0030696,3
"1074","J9_8HE0wPaBHgXXUMCq3xA",40.441876,-79.957109,8
"1075","JDDeaNfb0JXD1NbznSIC9g",40.4073551,-79.9158429,92
"1076","JEiSU3Kv6ZaS2y3AyT7_OA",40.4072133,-80.086786,43
"1077","JFBg0EvHlRdyWWhe9Agl0g",40.4003061882,-80.0429997204,29
"1078","JId49VgiWOS30qK7tn3JXw",40.4796743,-79.9552129,99
"1079","JKVULpaKH1HfXqEo4fFooQ",40.42877,-79.985515,16
"1080","JKyWiuPDVJS4hUx-EPAXAA",40.4411661898,-80.0022912025,3
"1081","JL5B_s1EoN4zIru4JSw4Qg",40.427135,-79.890649,264
"1082","JNfe5xc5_wEHIIBp7Tp35A",40.4645439,-79.932625,230
"1083","JObIv0n8MW2A84NE0__Syg",40.4335078,-79.9231097,13
"1084","JPjUSpHE0hO8DLyuihLqyg",40.445046,-79.9489057,8
"1085","JQ3kJQNnX8XNbdvcbjiiKQ",40.4271652,-80.0557015,121
"1086","JQJsfuuF0F25Oo3AMUBJHw",40.4712103,-79.9597277,40
"1087","JQrZEXSEX8_xGPfDnUY0Ng",40.48264,-79.869309,254
"1088","JQzJHLc2LBNYJ2ljTkiuXw",40.4282646,-79.9739887,16
"1089","JV9897xZJihpMymVQWwQlg",40.4547131978,-79.9401016207,7
"1090","JVvP3Uu38jlBEpSWkVwnug",40.4707109,-79.960198,40
"1091","JX2gDf2uy2UGuKPpcKT-IA",40.4940896,-80.0635357,247
"1092","JcP-IIrZkW_Yyv4a0yLRCw",40.4077836,-80.0930463,265
"1093","JdAyXD2lsYtOGUc7DTsVEQ",40.4516222361,-79.9331853806,4
"1094","JdC6XlQIksJMrqJBlnz0uw",40.444788,-79.9543129,8
"1095","JdHSfjXWD5aRZbfefo6Ccg",40.4275381,-80.0549619,121
"1096","JeZhzeNIfDYPSm9gKvsSPg",40.4380067,-79.9988746,3
"1097","JfHCkwm6Efu8ugt7W1fRmw",40.458283,-79.925318,7
"1098","Jh-8r-RwvkRs80HP_q6DYA",40.438251,-79.919905,13
"1099","Ji36lSoDqks-4sEr6wn1jg",40.361997,-80.065016,266
"1100","Ji9do_t3PkwWVjGHTnjPuQ",40.4648716,-79.9427437,83
"1101","JiJipQUt-fiUlAweehWdtQ",40.442471,-80.0020715,3
"1102","JiVDVmRPgt9sqZbxIzQnow",40.4471265,-79.9923421,3
"1103","JiWGjXYrq4ehNeRhKSZqcw",40.4415006,-79.958821,8
"1104","Jil8TD-tiLNaVqnnTukWlQ",40.4822953,-79.9521411,99
"1105","Jj7EE1vPUaKHykA7WzlIew",40.4568643,-79.975173,18
"1106","JnJCxQOTj7D31ojWMWQhtw",40.4217842,-79.9942689,160
"1107","JnOZS5bvQypTaCW1e1W4IQ",40.362547,-79.907143,267
"1108","JnZOjrlGpovl1OqnTYL6Bg",40.4446866,-79.9933748,3
"1109","Jo2Oodau9nuha0hLdc_zAA",40.462513,-79.950005,7
"1110","Jo9RAtbZWSAN9JHl3HOEog",40.455763,-79.931512,7
"1111","Jp6jJT_DHEjKygTVMvQTGg",40.4380067,-79.9988746,3
"1112","Jpa8lQcHglIGBciYT5uVAQ",40.4025262,-79.8677125,268
"1113","JrHGyyojkdJqc8pD8I3GEA",40.461366,-79.947807,7
"1114","JrdoWznKY-OFmwCkv75P_A",40.4439407,-79.9982321,3
"1115","JsSBsu_ohNvNXQCh_fpnmw",40.428021,-79.8873536,264
"1116","JsbTHeqjJ5W9VPRptV0aLA",40.47081,-80.06065,269
"1117","JtViWM5LYyQ22uq2DYqt6A",40.4561976,-79.9435155,7
"1118","JuaQPvvWdbJ1B1Tn0jIt1w",40.4599557,-79.930726,7
"1119","JyldCiKvK1m72VS6tuC_Qg",40.3777216,-80.0407084,45
"1120","Jz29scVZbyb0iQcJkkmrvg",40.4883989,-80.0575288,270
"1121","K-7E2cvjSv-YRc4U520VQg",40.44,-79.9599999,8
"1122","K-bnsVa7FO-mTDTNRpoE9g",40.471775,-79.959903,40
"1123","K0y3wahM5UcTMuWPVKYG2g",40.4475255,-79.9933976,3
"1124","K10SpnV1o3bJNGBOesHtXg",40.4341822,-79.9230114,13
"1125","K26GoGFV6LidUgW7wcacBQ",40.359115,-80.029173,271
"1126","K37KV1hcxm5ZBpEwCakAcA",40.490822,-80.06114,272
"1127","K3Hw8_El1vTla3zuH2IevA",40.3843127,-80.053043,242
"1128","K3Siym3CeiWIkxKhpy7y1g",40.4386757,-80.020053,167
"1129","K4Kbio0GWXZNNzU8E8za5g",40.436447,-79.954538,8
"1130","K7xm1AAdThx3txHkoWVyCQ",40.467054,-79.96398,40
"1131","K8Ebs8G1rwc3DBdznHvDxg",40.42523807,-79.8883623271,264
"1132","KB8R3riLsjiuKTLGts3uKw",40.440093,-80.0008532,3
"1133","KBRCL5zv2c-FtY011Tmhdg",40.4289338,-79.9830046,16
"1134","KCaXBp5XwMQQ9jFx5a1GZg",40.404747,-80.039554,263
"1135","KD-_V5fo4tKly7_LMyP_AA",40.4820495757,-79.9742754325,56
"1136","KDFTshmwxKn6nSi1L3FuUA",40.4404929,-79.9962691,3
"1137","KDlMnPXCFcBRcwCChqgK3A",40.4324337,-79.8937358,39
"1138","KDxz1P_dKTJTSAkk-y8pHQ",40.38229,-80.095557,94
"1139","KE53TbG8htUOaQj-PdVIMA",40.4380067,-79.9988746,3
"1140","KENo__8EAznfs92X9uu8vw",40.3815497,-79.9986915,273
"1141","KEzIorUdFjqCuxbRxKPghA",40.4403955,-80.0010018,3
"1142","KFFh03C7ZioNHpiQCZW9iA",40.3940211,-80.0206697,17
"1143","KH3FJXHMyObXSLnEkyvmyQ",40.4912033081,-80.0474777222,274
"1144","KH6stvNdq_aV0HvKw8P5yA",40.4620697,-79.9493553,7
"1145","KHG2Po6wtDVXPX7flX1FQA",40.43917,-79.989656,3
"1146","KJ2QkRmt6eMziWp9up_9vw",40.420051,-79.884467,275
"1147","KJyIMrkHzafvz515f0W8Iw",40.4512206,-79.9346006,4
"1148","KLiHYcLVvtGQY98Xv2kAeA",40.3705043,-79.9823983,34
"1149","KN7GkO-D-zksylS0eSRbkA",40.361915,-80.093232,276
"1150","KNK7tEEmL8twVUr0zNrGIw",40.4425364,-80.0023016,3
"1151","KO85zr-Dlv4yNR6fXE-imQ",40.436539,-79.95473,8
"1152","KO8nkZcKAWmw4bCcylsnPw",40.38892,-80.049921,31
"1153","KP7m5DCa0N0BIwSOJgxtyA",40.4459408154,-79.9548240259,8
"1154","KPfW7qrWT_JdRHwM0k8yiw",40.439047,-79.9554689,8
"1155","KPs8regMBN7huQc4ouC4rg",40.3812488,-80.0442439,1
"1156","KT8KJ4zt-IPqpLzACdpEZg",40.416731,-79.925176,241
"1157","KTgBVl7dt9FroCVZVH36rQ",40.4309409,-79.9781669,16
"1158","KZXtzoI84iI1CEcAnD7OPA",40.4210420362,-80.0501069554,218
"1159","KZ_sB0t8H25nT2UNfzWdDw",40.3738079,-79.9758046,37
"1160","KZlFb1qDi8YSZJH2A2Nn3A",40.377009,-80.045264,277
"1161","K_tzJdytNCRCg-75XoMlFw",40.4403121,-79.9865727,3
"1162","KaGk0gV7k7EtmsVFnUx0tg",40.4413528,-79.9566857,8
"1163","KayYbHCt-RkbGcPdGOThNg",40.415517,-80.067534,278
"1164","Kb_IKB2BclV0EHkeKMvyLQ",40.433197,-80.0037035,15
"1165","Kcr-bbIASd4z6mOPKvD7og",40.495421,-80.055926,96
"1166","KdDHF8nFUVvR2pBN5ruGFg",40.4378076,-79.9910732,3
"1167","KdmV8ZvRTGrahQVv8--b9Q",40.364969,-80.02085,279
"1168","KdyzsUzDlnvhioJ0e0OrcA",40.4498153458,-80.018721659,137
"1169","KeJEHK-3LCsA7S3HckOvMg",40.47511,-79.95799,210
"1170","KecF-ggSNjydh-Jf2uZf3w",40.3518929,-80.050278,244
"1171","KiIMCRHWhe-Db4z20L96_g",40.3906976,-80.070806,73
"1172","KiLWYjtTcSL0kc8l3odQlA",40.42746,-79.969291,16
"1173","KiVpfyWThpqf29pVMso_nA",40.489579,-79.903291,36
"1174","Klog5rsTfJEf41Kqva3FsA",40.439409,-79.897199,119
"1175","Km-96EyJSH93tUs9iToM-A",40.469009,-79.96322,40
"1176","KmmrH1A46m8K8r_-rwWL0A",40.394804,-80.0346427,22
"1177","KnlNwiIELDWAR686Bk2WJg",40.462831,-79.9516804,7
"1178","KnuN84OxoZeEIfFwBd8zbg",40.357079,-79.981105,158
"1179","KppR05S3Pn7qVpbdJE-jyg",40.4805525,-79.9723028,280
"1180","Kqj8pAp4xUD0wOAQ2pP5pg",40.491205,-80.047502,274
"1181","KrUOYGmjj_aSJG06i8ja9A",40.4523205438,-80.0166262105,137
"1182","Kro5LncwNKtp3ozb8DVvng",40.4429498,-79.9986476,3
"1183","KtJfS8l8X_ZtoTOHr4sQ9g",40.439248,-79.947347,235
"1184","Kvtc2vxOmVbBT1Uti1k31Q",40.439424,-79.959407,8
"1185","KxidRGk6RpyvVXibiy_DIg",40.3878554396,-80.0949759833,281
"1186","KyLEavtA-LAnDoL8p72UOw",40.4627971,-79.9556863,282
"1187","KzRKHxMImBMvIh_Vtf5oow",40.4254279,-79.945831,283
"1188","L-Fq03tjWbvFfGPJIGVRIw",40.4824705246,-80.066986084,284
"1189","L2cDT0CF7BEiYBqwGl1_KQ",40.4271496,-80.0050132,124
"1190","L2iCpidvDsg2lVTfFtegiQ",40.454942,-79.885547,285
"1191","L3D_HmxBnfV276Skw6s1fw",40.4070139,-79.902948,286
"1192","L3x-8hjCSSh5CdfJAeiDxg",40.4283922158,-79.9787491187,16
"1193","L5387MoRyx9orlRyYfCSPA",40.450111,-79.9858749,18
"1194","L6yf7W3uvCHdLrmLmPLJ8Q",40.4959456,-79.9606482,287
"1195","L7KHl7v7g3gDxUEpAt9z-g",40.3793534,-80.0016027,288
"1196","L7d7iEiubIHC9RQHFNEMog",40.4391056,-80.0711385,64
"1197","LA8PZ4ygfClTtdsRpUcBnw",40.4286993,-79.9837875,16
"1198","LCybuUjDVdYQAdfeM6dISw",40.441139,-79.957151,8
"1199","LDYtRlk90pOO_FdWmf8J4g",40.4576377,-79.9174988,53
"1200","LGYKzYcdngZHGURIpA1GYQ",40.4612893,-79.9851841,192
"1201","LG_Dgv7u7P2ASDWU1RAyWQ",40.3973704,-79.903166,289
"1202","LHyGQnuWR2q44bsrw1ZLAg",40.456737,-79.9301601,7
"1203","LIqvpWPPnBqZYXPC6nro3A",40.3936077654,-80.0196859986,17
"1204","LL1JXo8NzPTpr5uU96abkg",40.3651904,-80.0263405,52
"1205","LL610yZZlfF1bmD5gVGcTA",40.49486,-79.9226149,290
"1206","LM2HhFyUCp9uoZR2tP8VDQ",40.465769,-80.032371,291
"1207","LMD-f6FMz8lF8QeSlie5kQ",40.4523578,-79.9820206,18
"1208","LMq79iPHEEXGxsPYvk4MdA",40.429153,-79.9516076,292
"1209","LN3OCT1xOedbf65xKzFSNw",40.4657149,-79.953504,7
"1210","LO2CjrNL8DXkvm9uALgRjQ",40.4127917,-79.909169,165
"1211","LPZQWQxGkq5YQs51gA4VBg",40.439424,-79.959407,8
"1212","LQFWH1AKJlXGmEBlIKsBCw",40.4119958,-79.9047005,165
"1213","LU-P5mprJ_j882soIQ61Dw",40.4255451,-79.9680338,16
"1214","LUUDRq1dvAPSCiOWwexMUQ",40.4101548,-79.9022238,180
"1215","LVEHxJheleSXj1oKxALYbQ",40.4605003,-79.9256896,7
"1216","LV_OCiR9rOHVHgdhbpqw2Q",40.3884145,-80.0498073,31
"1217","LV_cLZO7r4XG1BXsMTWZRg",40.4320547,-79.9233034,13
"1218","LW65ExGoIf0PKYfuTATN2A",40.442483,-79.996695,3
"1219","LW_yiJcvZsACitAgU5Bi2g",40.3850657503,-79.9783793092,57
"1220","LYWsIy_g_pLA32Iaze-eeg",40.442533,-80.000855,3
"1221","LZKmDQEs53mJeY_9hQPuUQ",40.4078114,-79.9095116,26
"1222","LZghZl5RVTeR4p77UpXipg",40.4508329,-80.0190166,137
"1223","LZkG-y1_OdyKAajJJI8uBg",40.4410274,-80.003365,3
"1224","Lb2TBwZelvHqb5n-o4Zgww",40.470045,-79.96115,40
"1225","Le58tt8I6HFgay1qnNG4iw",40.463088,-79.9514317,7
"1226","LeH41wGWX-yU_exf1sJa-g",40.3962069,-80.047056,164
"1227","Lg-fb2Empb6QWVM870Sceg",40.458014,-79.934237,7
"1228","Lgyc-00L5pAELhjwUjAz-w",40.45107,-79.933499,4
"1229","LhUCZvUbrLH-Y_2qEEqd8Q",40.3509675,-79.9136731,293
"1230","LhjIfgnWyJLQ96zobHGLgQ",40.42897,-79.985469,16
"1231","LiMXTPwanF3LkkKHklFCjw",40.468873,-80.0599791,294
"1232","Lkk_1pA8TwLWfwhDh-6ifw",40.4507227,-79.9355762,4
"1233","LltDzuzRbAJbSrqD4JH-3A",40.3919558,-79.9874081,48
"1234","Lm_mR5xDF91OeZw97ch41g",40.4432622,-80.0026232,3
"1235","Lml0-yTNsMYsP9IrSMxw9A",40.4972056,-80.0583585,96
"1236","Lmu8vPd4dZ6vmuK0Z8I--w",40.4239733,-79.9782558,295
"1237","Ln34kwDUNZPLhVhUqauLWQ",40.373453,-80.006247,296
"1238","Lr6PsFr_uXHeSy2CF3ZEWA",40.456759,-79.905617,105
"1239","LrDb1HZRiUSobVwmZKK8ww",40.462989,-79.9521014,7
"1240","Ls6GT_UCd5azhp0gW2hZTg",40.4298431477,-80.007356297,58
"1241","Lu33OuE6z-H721Nj72n6ww",40.4265662,-79.9659309,16
"1242","Lub0RurarPqWapys3U0Plg",40.441355,-79.994853,3
"1243","Lv01PSVexq5YKJwfgg-JGA",40.4428412,-79.9989331,3
"1244","Lv1_fwBrCe4RL06mY9JniQ",40.4266097,-79.9729257,16
"1245","LvdvLtCbAriMJp6cjLm9EA",40.4277223401,-79.9686308033,16
"1246","LvqDCWtBmuSl6eMRftvoSw",40.4609914,-79.9483345,7
"1247","LzQ6FWDvXfqG0gJwNzrkow",40.436613,-79.954738,8
"1248","M2TzzDd9nHEoXvOLA-BuyQ",40.4381413,-79.920187,13
"1249","M2kD5OjicB3A64FgZJPxFg",40.4901538,-79.9051479,36
"1250","M3S-60mOy2cCIwRBSo3Qrw",40.3894573,-80.0413122,63
"1251","M4t2vrP044CN7VCRXyYL8A",40.486911,-79.88588,41
"1252","M81DfL9-BLugRVnasW2Dgg",40.4248598,-79.959846,297
"1253","MALVwbgb3rS4GBu9tGlNUg",40.4824569,-79.951507,99
"1254","MAg0VhVZ-zU3Ug7dvL3tCQ",40.425229,-79.8652495,298
"1255","MBF24fcO2fg3iG3Gg3uILw",40.451773,-79.9325889,4
"1256","MCSp40xkhRoNw2OVtRSG6w",40.3813464,-80.0443074,1
"1257","MDcUrIxoRp6rlPAmyzpWQg",40.4610792,-79.9479205,7
"1258","MEgNULnEYQ40EDxkTpfHxw",40.4503719,-79.914467,21
"1259","MFtTSa1OTC0rFxBxpXzKfg",40.360768,-80.0283874,299
"1260","MGfE7fN_V4D6DTOE8b1Otw",40.4541724,-79.9547409,12
